Date,open,high,low,close,volume,rsi,macd,macd_signal,macd_hist,bb_sma,bb_upper,bb_lower,sma_7,sma_21,sma_50,ema_12,volatility
2025-08-05,625.42,626.36,618.455,622.035,1000000,55.19431422954785,5.466916549302823,6.8820575019943995,-1.4151409526915764,621.63125,641.024381142915,602.238118857085,624.1907142857143,621.0371428571428,606.0743,624.1138186348519,0.13564606498277004
2025-08-06,621.9,627.21,620.015,626.7,1000000,56.40723848756805,5.268264834038632,6.5592989684032466,-1.2910341343646143,622.56925,640.9631237727649,604.1753762272351,623.8957142857143,621.8726190476191,607.0612,624.5116926910285,0.13697057480020905
2025-08-07,626.7,632.18,625.42,628.98,1000000,57.31777585710166,5.234469161577749,6.294333007038147,-1.0598638454603977,623.64025,640.8079591243687,606.4725408756314,624.0957142857143,622.8745238095238,608.0755,625.1991245847165,0.13690609378793647
2025-08-08,628.98,631.035,626.35,629.455,1000000,56.671784748117254,5.186230738292579,6.072712553289034,-0.8864818149964551,624.491,640.99528225133,607.98671774867,625.5757142857143,623.9171428571428,609.076,625.8538746486063,0.1349132077751607
2025-08-11,629.535,633.945,629.34,631.785,1000000,52.550244214909064,5.275203703088664,5.91321078324896,-0.6380070801602962,625.5035,641.1219789676571,609.8850210323429,627.6342857142856,624.8383333333334,610.0054,626.7663554718977,0.1346976866379057
2025-08-12,631.785,633.195,627.19,631.945,1000000,47.92160998330268,5.29755911763732,5.7900804501266325,-0.4925213324893125,626.60025,640.6384488179617,612.5620511820382,628.0457142857142,625.8102380952381,610.9856000000001,627.5630700146827,0.13392369265542625
2025-08-13,631.995,633.04,627.11,630.285,1000000,42.3225806451613,5.122281347068451,5.656520629514996,-0.5342392824465447,627.35625,640.394405292105,614.318094707895,628.7407142857143,626.7757142857142,611.9443,627.9818284739623,0.1323931672664112
2025-08-14,630.26,630.825,626.515,627.43,1000000,38.74786976410441,4.698832594092096,5.464983022430416,-0.76615042833832,627.82825,640.0996734901122,615.5568265098879,629.5114285714286,627.359761904762,612.8179,627.8969317856604,0.1332934574326916
2025-08-15,627.485,635.085,627.295,632.63,1000000,53.88559364632551,4.728337615616738,5.317653941067681,-0.5893163254509428,628.51875,640.1956695987548,616.8418304012451,630.3585714285715,628.0569047619049,613.8465,628.6250961263281,0.13592789257300902
2025-08-18,632.41,634.09,628.12,628.39,1000000,50.76719075582491,4.359336277886769,5.125990408431498,-0.7666541305447296,628.92175,639.9468640464322,617.8966359535677,630.2742857142857,628.5126190476191,614.7821,628.5889274915083,0.1386145094458459
2025-08-19,628.42,629.92,626.655,627.365,1000000,59.12199426428404,3.9387872380368663,4.8885497743525725,-0.9497625363157063,628.8599999999999,639.9065150494098,617.81348495059,629.9757142857143,628.847619047619,615.7130000000001,628.4006309543532,0.13043832266093758
2025-08-20,627.31,628.72,625.685,627.27,1000000,61.3202150783662,3.556832437721141,4.622206307026286,-1.0653738693051453,628.508,639.2682447634065,617.7477552365935,629.3307142857142,628.7842857142857,616.5286,628.2266877306066,0.12588599481919072
2025-08-21,627.35,627.665,623.48,624.0,1000000,42.82272920504462,2.956191697442705,4.28900338510957,-1.3328116876668652,627.77725,637.5908745114954,617.9636254885046,628.1957142857143,628.2933333333333,617.1583,627.576428079744,0.12382740625666223
2025-08-22,624.025,631.245,622.2,629.795,1000000,55.84346200080136,2.9141946308719753,4.0140416342620515,-1.0998470033900762,627.26825,635.31500696362,619.2214930363799,628.1257142857143,627.8733333333333,617.9055999999999,627.9177468367066,0.12882994416057655
2025-08-25,629.795,630.47,620.945,621.815,1000000,49.738282179395775,2.211499554431839,3.653533218296009,-1.4420336638641702,626.92075,635.2891927747146,618.5523072252854,627.3235714285714,627.0085714285715,618.4514,626.9788627079824,0.12141064053229562
2025-08-26,621.87,625.64,619.03,624.07,1000000,46.68096920747098,1.815638744634839,3.2859543235637756,-1.4703155789289366,626.74525,635.2022324623449,618.2882675376552,626.1007142857143,626.7850000000001,619.0368,626.5313453682928,0.12216747159638239
2025-08-27,624.125,627.04,621.54,626.795,1000000,47.27318108074371,1.7021792640856575,2.969199311668152,-1.2670200475824944,627.13025,634.7837221910345,619.4767778089656,625.8728571428571,626.7476190476191,619.6406,626.5719076193246,0.11252055606476685
2025-08-28,626.795,629.08,624.59,628.165,1000000,48.4252929687499,1.7031762036659757,2.715994690067717,-1.0128184864017413,627.66975,633.796806024414,621.5426939755861,625.9871428571429,627.1795238095239,620.2605,626.8169987548132,0.11189721168785804
2025-08-29,628.165,630.67,626.45,629.32,1000000,46.9020987809477,1.7766846183951657,2.528132675733207,-0.7514480573380413,627.6825,633.8228278671241,621.5421721328759,626.28,627.7483333333333,620.831,627.2020758694573,0.08955674095971417
2025-09-01,628.505,632.19,628.455,630.72,1000000,48.50700792199875,1.925710474739617,2.4076482355344893,-0.48193776079487227,627.9475,634.133991650957,621.761008349043,627.24,627.8271428571429,621.3679,627.7432949664638,0.08712391973505912
2025-09-02,630.72,632.39,626.655,628.14,1000000,47.443080224103014,1.8147112399697107,2.289060836421534,-0.4743495964518232,628.25275,633.7780234869197,622.7274765130803,627.0035714285715,627.9566666666667,621.8982,627.8043265100847,0.08606695851487069
2025-09-03,628.08,630.87,626.635,629.595,1000000,52.66987298063889,1.82313393364052,2.1958754558653313,-0.3727415222248114,628.3974999999999,633.9031454280076,622.8918545719922,628.115,628.3166666666666,622.3983000000001,628.0798147393025,0.08236492584030977
2025-09-04,629.575,630.12,627.74,628.895,1000000,44.81897627965041,1.7531159992385028,2.107323564539966,-0.35420756530146313,628.39325,633.8971331029121,622.8893668970878,628.8042857142857,628.4211904761904,622.8455,628.2052278563328,0.0814893726431415
